"Date","RegionID","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-02-28,398621,"Hart'S Location","NH",,"Carroll",12462,202300,0.0316165221825599,0.113986784140969,0.299293513166346,0.0599583936559507,0.00794923166714456,"2018-02","2018-Q1",202300,0,"2018-02"
2018-02-28,53049,"Louisburg","NC","Raleigh","Franklin",12463,119800,-0.000834028356964137,-0.00991735537190083,0.057369814651368,0.0310808969772558,0.0192533847691911,"2017-08","2017-Q3",122600,-0.0228384991843393,"2017-06"
2018-02-28,6501,"Pierz","MN",,"Morrison",12464,120900,-0.00165152766308836,-0.0257856567284448,0.021978021978022,0.024345120729095,-0.024414056063658,"2006-05","2006-Q2",182900,-0.338983050847458,"2004-09"
2018-02-28,24421,"Downs","IL","Bloomington","McLean",12465,154600,-0.0102432778489117,-0.0215189873417722,0.0431848852901484,0.0059253654408693,0.00939391769583575,"2010-02","2010-Q1",160300,-0.0355583281347473,"2010-01"
2018-02-28,21820,"Herbster","WI",,"Bayfield",12466,147400,0.00889801505817933,0.0075187969924812,0.0102810143934202,0.0275046295579733,-0.0198912426055585,"2006-03","2006-Q1",204400,-0.278864970645793,
2018-02-28,8113,"Cazadero","CA","Santa Rosa","Sonoma",12467,502500,-0.00495049504950495,0.0141271442986882,0.0650699448919033,0.0940432969479856,0.028743296374544,"2018-01","2018-Q1",505000,-0.00495049504950495,"2018-01"
2018-02-28,47768,"South Padre Island","TX","Brownsville","Cameron",12468,270200,-0.00989373396848662,-0.00880410858400587,-0.00442151805453206,-0.00624685741812436,0.00312483956521548,"2009-06","2009-Q2",309800,-0.127824402840542,"2008-05"
2018-02-28,53662,"Oakes","ND",,"Dickey",12469,74900,-0.00133333333333333,-0.00663129973474801,-0.0310478654592497,0.00134048738794035,,"2017-01","2017-Q1",77400,-0.0322997416020672,"2016-08"
2018-02-28,25993,"Morrow","OH","Cincinnati","Warren",12470,209600,-0.000476871721506915,0.00287081339712919,0.0639593908629442,0.0527412797721982,0.0142753196350216,"2018-01","2018-Q1",209700,-0.000476871721506915,"2018-01"
2018-02-28,35369,"East Marion","NY","New York","Suffolk",12471,646700,0.00716399314748481,0.0951735817104149,0.0696328150843533,0.0590164967274258,-0.000339553656061753,"2007-07","2007-Q3",663900,-0.0259075161921976,"2007-04"
2018-02-28,8875,"Munds Park","AZ","Flagstaff","Coconino",12472,313700,0.00706260032102729,0.0336079077429983,0.103411888849807,0.0804040755812558,-0.000413466861908462,"2006-07","2006-Q3",358400,-0.124720982142857,"2005-11"
2018-02-28,30242,"Arcadia","MI",,"Manistee",12473,168900,0.000592417061611374,-0.0220034742327736,-0.0601001669449082,0.023472935272242,0.0248792094719343,"2017-01","2017-Q1",180200,-0.062708102108768,"2016-11"
2018-02-28,34320,"Toquerville","UT","St. George","Washington",12474,272400,0.00331491712707182,0.0198427555222763,0.111383108935129,0.0783656519112241,-0.0124638984935158,"2007-12","2007-Q4",315600,-0.136882129277567,"2007-03"
2018-02-28,46048,"Kirbyville","MO","Branson","Taney",12475,122900,-0.00807102502017756,0.0397631133671743,0.0799648506151142,0.02637505318138,,"2009-06","2009-Q2",227100,-0.458828709819463,
2018-02-28,53685,"Ogema","WI",,"Price",12476,95500,-0.00104602510460251,0.00315126050420168,-0.0553907022749753,0.0181173198580626,,"2017-05","2017-Q2",104300,-0.0843720038350911,"2016-09"
2018-02-28,33748,"Rossville","GA","Chattanooga","Walker",12477,62600,0.0016,0.0178861788617886,0.0719178082191781,0.00751472979382561,-0.0195962143646186,"2003-08","2003-Q3",80500,-0.222360248447205,
2018-02-28,56963,"South Roxana","IL","St. Louis","Madison",12478,63300,-0.0261538461538462,0.00476190476190476,0.0242718446601942,0.0190517645267589,-0.00416823000143363,"2009-10","2009-Q4",67600,-0.0636094674556213,"2007-10"
2018-02-28,133450,"Puako","HI","Hilo","Hawaii",12479,850000,0.00615530303030303,-0.0453728661275831,-0.0569177854210585,0.0162190739234045,-0.0144020376130625,"2006-09","2006-Q3",1128200,-0.246587484488566,"2004-07"
2018-02-28,47451,"Roseland","VA","Charlottesville","Nelson",12480,201800,-0.00394866732477789,-0.0279383429672447,-0.00099009900990099,-0.00990675233675453,-0.0497055596563956,"2005-12","2005-Q4",364900,-0.446971773088517,"2003-09"
2018-02-28,16695,"Airway Heights","WA","Spokane","Spokane",12481,176100,0.0126509488211616,0.0451038575667656,0.0924317617866005,0.0788335946041125,0.0203277218189293,"2018-02","2018-Q1",176100,0,"2018-02"
2018-02-28,53033,"Longbranch","WA","Seattle","Pierce",12482,375400,0.0154179064106032,0.0580608793686584,0.0416204217536071,0.0781420130127468,0.00139584568829365,"2007-02","2007-Q1",376300,-0.00239170874302418,"2007-02"
2018-02-28,13138,"Outing","MN","Brainerd","Cass",12483,196400,-0.00456158134820071,-0.0100806451612903,0.0239833159541189,-0.00272703788819206,,"2016-08","2016-Q3",204500,-0.0396088019559902,"2016-04"
2018-02-28,47860,"Stone Ridge","NY","Kingston","Ulster",12484,234300,-0.00551782682512733,-0.0257796257796258,-0.0163727959697733,0.0203008920984471,-0.00943576600114659,"2005-11","2005-Q4",271200,-0.136061946902655,
2018-02-28,139246,"Long Creek","IL","Decatur","Macon",12485,115800,0.0348525469168901,0.0211640211640212,0.0594693504117109,0.00544178181577126,0.00496907193352669,"2010-08","2010-Q3",149800,-0.226969292389853,"2008-11"
2018-02-28,50570,"Townsend","DE","Philadelphia","New Castle",12486,426800,0.00541813898704358,0.104840797307792,0.27593423019432,0.0959030341114444,0.0244530035595423,"2018-02","2018-Q1",426800,0,"2018-02"
2018-02-28,18156,"Fort Jones","CA",,"Siskiyou",12487,223200,-0.00711743772241993,-0.0150044130626655,0.0623512613041409,0.0231153159059283,,"2017-12","2017-Q4",227400,-0.0184696569920844,"2017-11"
2018-02-28,10479,"Bodega Bay","CA","Santa Rosa","Sonoma",12488,945100,-0.000211573045593991,0.0372036874451273,0.201652892561983,0.0838760708814044,0.0216741417825614,"2018-01","2018-Q1",945300,-0.000211573045593991,"2018-01"
2018-02-28,12444,"Lorenzo","TX","Lubbock","Crosby",12489,70800,0.00425531914893617,-0.00701262272089762,0.0028328611898017,0.0207196603369875,0.0119015501770925,"2017-08","2017-Q3",73200,-0.0327868852459016,"2017-04"
2018-02-28,48924,"Callaway","VA","Roanoke","Franklin",12490,156600,-0.00318268618714195,-0.00823305889803673,-0.0132325141776938,0.0263554952044467,-0.0101388795611286,"2008-05","2008-Q2",178700,-0.123670956911024,"2006-09"
2018-02-28,32072,"Honey Creek","IA","Omaha","Pottawattamie",12491,220600,-0.00764732343679712,-0.0134168157423971,-0.0328803156510303,0.0237202663834046,0.0145120600353335,"2016-06","2016-Q2",238400,-0.0746644295302013,"2016-03"
2018-02-28,53117,"Makinen","MN","Duluth","Saint Louis",12492,110200,0.000908265213442325,0.00455788514129444,0.0535372848948375,0.0132121276600419,,"2013-09","2013-Q3",113100,-0.0256410256410256,"2013-07"
2018-02-28,19284,"Mead","OK","Durant","Bryan",12493,136700,-0.00364431486880466,0.00219941348973607,0.116830065359477,0.0626138438973269,0.0446739880780689,"2017-12","2017-Q4",137600,-0.0065406976744186,"2017-12"
2018-02-28,55800,"Gladys","VA","Lynchburg","Campbell",12494,113900,0.000878734622144112,0.00175901495162709,0.0079646017699115,0.0551181986832046,0.0086505817961493,"2015-11","2015-Q4",116600,-0.023156089193825,"2015-09"
2018-02-28,10989,"Creola","AL","Mobile","Mobile",12495,123000,-0.0128410914927769,-0.0152121697357886,0.0521813515825492,0.016924009938291,-0.0157076424853283,"2008-02","2008-Q1",144100,-0.146426092990978,"2006-10"
2018-02-28,38039,"Council Grove","KS",,"Morris",12496,78500,0.0194805194805195,0.0452729693741678,-0.0296662546353523,0.00675912857377847,,"2017-07","2017-Q3",83000,-0.0542168674698795,"2016-10"
2018-02-28,18812,"Kemp","TX","Dallas-Fort Worth","Kaufman",12497,119800,0.0300945829750645,0.126999059266228,0.388180764774044,0.140809228481153,0.069300166269153,"2018-02","2018-Q1",119800,0,"2018-02"
2018-02-28,27310,"Sully","IA","Newton","Jasper",12498,145100,0.0041522491349481,0.0225510923185342,0.0885221305326332,0.0507212134884829,0.0745454755197008,"2018-02","2018-Q1",145100,0,"2018-02"
2018-02-28,34140,"Stevenson","WA","Portland","Skamania",12499,273900,0.0044004400440044,-0.00724900326205147,0.0558982266769468,0.0861424002472333,-0.00948902930307571,"2007-08","2007-Q3",341800,-0.198654183733177,
2018-02-28,19239,"Maurice","LA","Lafayette","Vermilion",12500,166100,0.00911300121506683,0.00423216444981862,0.0479495268138801,0.02032831755298,0.0388130029106395,"2018-02","2018-Q1",166100,0,"2018-02"
2018-02-28,51488,"Collins","IA","Ames","Story",12501,150100,-0.00793126239259749,0.0231765507839127,0.0203942895989123,0.0578647758070285,,"2016-10","2016-Q4",156700,-0.0421186981493299,"2016-09"
2018-02-28,14065,"Sweet Home","AR","Little Rock","Pulaski",12502,66700,0.0198776758409786,-0.00744047619047619,0.0740740740740741,0.0224222700197532,0.01355128343116,"2017-11","2017-Q4",67200,-0.00744047619047619,"2017-11"
2018-02-28,22164,"Harvey","MI","Marquette","Marquette",12503,159400,0.00251572327044025,0.0120634920634921,0.0528401585204756,0.0145406043070655,0.00483106783486087,"2018-02","2018-Q1",159400,0,"2018-02"
2018-02-28,126574,"Weeki Wachee Gardens","FL","Tampa","Hernando",12504,187400,0.0146182999458581,0.0876378409750435,0.150399017802333,0.0912520904849434,-0.00598794585436613,"2006-05","2006-Q2",260900,-0.28171713300115,"2004-11"
2018-02-28,44366,"Buffalo","WV","Huntington","Putnam",12505,112000,0.00628930817610063,0.0256410256410256,0.177707676130389,0.00507640309029589,,"2018-02","2018-Q1",112000,0,"2018-02"
2018-02-28,8601,"Lakeside","OR","Coos Bay","Coos",12506,165100,0.00916870415647922,0.0364092906465788,0.103609625668449,0.0594378256806301,0.0105169683417103,"2018-02","2018-Q1",165100,0,"2018-02"
2018-02-28,11138,"Doswell","VA","Richmond","Hanover",12507,244400,0.00825082508250825,0.0141078838174274,0.026890756302521,0.0364934619870352,0.0104356730995565,"2018-02","2018-Q1",244400,0,"2018-02"
2018-02-28,16565,"Peosta","IA","Dubuque","Dubuque",12508,214900,-0.00739030023094688,-0.0169258920402562,-0.0289200180750113,0.0300829511248404,0.0209262042441818,"2017-02","2017-Q1",221300,-0.0289200180750113,"2016-10"
2018-02-28,47187,"Ponce de Leon","FL","Crestview-Fort Walton Beach-Destin","Walton",12509,95500,0.00738396624472574,0.0268817204301075,0.0827664399092971,0.0549143472023153,-0.014839064327838,"2018-02","2018-Q1",95500,0,"2018-02"
2018-02-28,16803,"Armona","CA","Hanford","Kings",12510,153500,0.0039241334205363,0.034366576819407,0.10431654676259,0.0789065163585914,-0.00525220245823244,"2006-12","2006-Q4",175200,-0.123858447488584,"2005-10"
2018-02-28,25520,"Laura","OH","Dayton","Miami",12511,136100,0.00591278640059128,0.00591278640059128,0.0389312977099237,0.0346256651926666,0.00968049221421796,"2017-07","2017-Q3",138000,-0.013768115942029,"2017-05"
2018-02-28,47189,"Ponder","TX","Dallas-Fort Worth","Denton",12512,203700,-0.0039119804400978,0.0185,0.0951612903225806,0.0977211578738506,0.0393315849610594,"2018-01","2018-Q1",204500,-0.0039119804400978,"2018-01"
2018-02-28,35854,"Red Feather Lakes","CO","Fort Collins","Larimer",12513,222200,0.00270758122743682,0.0296570898980538,0.0729116368903911,0.0739961690816702,0.0384950125081498,"2018-02","2018-Q1",222200,0,"2018-02"
2018-02-28,11367,"Everson","WA","Bellingham","Whatcom",12514,278900,0.00504504504504504,0.0227356068940227,0.131899350649351,0.0797892082007352,0.01906634271441,"2018-02","2018-Q1",278900,0,"2018-02"
2018-02-28,13800,"Sharptown","MD","Salisbury","Wicomico",12515,110600,-0.0036036036036036,-0.0238305383936452,-0.0547008547008547,0.0104461316046887,-0.0120857068335648,"2010-02","2010-Q1",141700,-0.219477769936486,"2005-10"
2018-02-28,18894,"Ladoga","IN","Crawfordsville","Montgomery",12516,103500,0.00193610842207164,-0.0208136234626301,0.0237388724035608,0.0278902875119447,0.012843154743531,"2005-06","2005-Q2",114100,-0.0929009640666082,"2004-05"
2018-02-28,3560,"Bay","AR","Jonesboro","Craighead",12517,91700,0.00109170305676856,0.00328227571115974,0.154911838790932,0.0722424847721914,0.0356516031128651,"2017-09","2017-Q3",93100,-0.0150375939849624,"2017-09"
2018-02-28,396121," Poestenkill","NY","Albany","Rensselaer",12518,199600,0.0241149307337096,0.0611376927166401,0.112597547380156,0.0222534960651741,0.0109525000546282,"2018-02","2018-Q1",199600,0,"2018-02"
2018-02-28,51973,"Fairbank","IA",,"Buchanan",12519,135200,0.00445765230312036,-0.00294985250737463,-0.0152949745083758,0.0255104429916597,0.0339752265319502,"2017-02","2017-Q1",137300,-0.0152949745083758,"2017-01"
2018-02-28,24392,"Dimondale","MI","Lansing","Eaton",12520,154900,0.0019404915912031,0.0117570215545395,0.0954738330975955,0.0582690922797073,0.0135455596576248,"2018-02","2018-Q1",154900,0,"2018-02"
2018-02-28,48783,"Brewster","OH","Canton","Stark",12521,92100,-0.00324675324675325,0.0120879120879121,0.0659722222222222,0.0534168389198666,0.00142257666897927,"2007-04","2007-Q2",97800,-0.0582822085889571,"2006-07"
2018-02-28,233806,"Hackberry","TX","Dallas-Fort Worth","Denton",12522,263600,0.00190041809198024,0.0193348801237432,0.0861145447053976,0.097563059327114,0.0515222624672023,"2018-02","2018-Q1",263600,0,"2018-02"
2018-02-28,4932,"Goodfield","IL","Peoria","Woodford",12523,173800,0.00172910662824207,-0.0252383623107123,-0.0779840848806366,0.00526037216590547,-0.00148379116589192,"2017-01","2017-Q1",190400,-0.0871848739495798,"2015-12"
2018-02-28,399097,"Limestone","IL","Kankakee","Kankakee",12524,136900,-0.00072992700729927,0.0293233082706767,0.0293233082706767,0.0129025975824373,0.00426184150411535,"2012-08","2012-Q3",153500,-0.10814332247557,"2011-12"
2018-02-28,35949,"New Kent","VA","Richmond","New Kent",12525,239900,-0.0049771878888428,-0.00826787928896238,0.0165254237288136,0.0264921430633569,-0.00538122111921902,"2008-05","2008-Q2",255500,-0.0610567514677104,"2006-09"
2018-02-28,49211,"Fair Grove","MO","Springfield","Greene",12526,118100,0.0146048109965636,0.0469858156028369,0.0497777777777778,0.0295438083404591,-0.000758888888880982,"2009-05","2009-Q2",131300,-0.100533130236101,"2008-10"
2018-02-28,33307,"Palmersville","TN","Martin","Weakley",12527,77400,0.0117647058823529,0.0144167758846658,0.0825174825174825,0.0305126950771633,0.0115542684046184,"2014-10","2014-Q4",81200,-0.0467980295566502,"2014-10"
2018-02-28,12201,"Kings Mills","OH","Cincinnati","Warren",12528,234200,0.00256849315068493,0.00601374570446736,0.020479302832244,0.0433772984466041,0.0152026493403137,"2018-02","2018-Q1",234200,0,"2018-02"
2018-02-28,37381,"Bennington","OK","Durant","Bryan",12529,120400,-0.0033112582781457,-0.0033112582781457,0.213709677419355,0.101652226009697,0.061638964574539,"2017-12","2017-Q4",121500,-0.00905349794238683,"2017-11"
2018-02-28,16474,"Morningside","MD","Washington","Prince Georges",12530,253800,0.0063441712926249,0.034651447207501,0.0827645051194539,0.108119937309106,0.00406911592703718,"2007-01","2007-Q1",269200,-0.0572065378900446,"2006-09"
2018-02-28,48303,"Wales","WI","Milwaukee","Waukesha",12531,292800,-0.00068259385665529,-0.0108108108108108,0.0353606789250354,0.0365432327299502,,"2017-11","2017-Q4",296000,-0.0108108108108108,"2017-07"
2018-02-28,43953,"Ashaway","RI","Providence","Washington",12532,240900,0.00166320166320166,0.0151706700379267,0.0538057742782152,0.0380178006892373,-0.00209276972855776,"2006-07","2006-Q3",269000,-0.104460966542751,"2005-03"
2018-02-28,7324,"Sunrise Beach","MO",,"Camden",12533,219100,0.0167053364269142,-0.00724966017217943,-0.0644748078565329,-0.0150844798034483,,"2010-05","2010-Q2",252300,-0.131589377724931,
2018-02-28,3379,"Alta","CA","Sacramento","Placer",12534,351400,0.0200290275761974,0.0344421548425081,0.0308008213552361,0.137032737775278,0.0154670850484235,"2006-08","2006-Q3",365900,-0.0396283137469254,"2006-01"
2018-02-28,36840,"Bridgehampton","NY","New York","Suffolk",12535,1884700,-0.002117858844708,0.00716079730668519,0.0976064294449945,0.0685985228055839,0.0326287081712231,"2017-12","2017-Q4",1895300,-0.00559278214530681,"2017-12"
2018-02-28,25084,"Hebron","NH","Claremont","Grafton",12536,311500,0.0077644775153672,0.0253456221198157,-0.00827761859280484,-0.00235881755851564,-0.00493556420556851,"2008-04","2008-Q2",333200,-0.0651260504201681,"2007-02"
2018-02-28,47634,"Seven Devils","NC","Boone","Watauga",12537,239400,-0.0180475799835931,-0.0431654676258993,-0.0144092219020173,0.0306081200325521,-0.00935776494532425,"2007-07","2007-Q3",270800,-0.115952732644018,"2005-10"
2018-02-28,53968,"Port Wing","WI",,"Bayfield",12538,128500,0.00784313725490196,-0.0130568356374808,-0.0708604483007954,0.0434160576737939,,"2017-03","2017-Q1",138900,-0.0748740100791937,"2016-06"
2018-02-28,56032,"Dunnstown","PA","Lock Haven","Clinton",12539,142200,-0.00140449438202247,-0.00905923344947735,0.0186246418338109,0.0223844573070937,0.0145282726160367,"2017-10","2017-Q4",143800,-0.0111265646731572,"2017-06"
2018-02-28,43810,"Abbottstown","PA","Gettysburg","Adams",12540,145900,-0.0068073519400953,-0.0168463611859838,0.0572463768115942,0.0176179920194788,-0.0134164223198386,"2008-04","2008-Q2",167500,-0.128955223880597,"2005-04"
2018-02-28,45980,"Kamas","UT","Summit Park","Summit",12541,310500,-0.0102008288173414,-0.0254237288135593,0.0751385041551247,,,"2017-12","2017-Q4",319100,-0.0269507991225321,"2017-07"
2018-02-28,53082,"Lyman","WY","Evanston","Uinta",12542,173700,0.00637311703360371,0.0482800241400121,0.0546448087431694,0.0184837645276967,-0.00108730924586053,"2007-02","2007-Q1",188100,-0.076555023923445,
2018-02-28,42864,"Point Venture","TX","Austin","Travis",12543,248800,-0.0158227848101266,-0.0322831583041618,0.0113821138211382,0.0586571077969837,,"2017-11","2017-Q4",257100,-0.0322831583041618,"2017-06"
2018-02-28,25602,"Linden","IN","Crawfordsville","Montgomery",12544,81600,0.0161892901618929,0,0.114754098360656,0.01405404181106,-0.00012246648995673,"2005-07","2005-Q3",94400,-0.135593220338983,"2003-08"
2018-02-28,55774,"Holcomb","KS","Garden City","Finney",12545,140500,0.00357142857142857,0.0107913669064748,0.0308143800440205,0.0486421563875636,0.0405679205531881,"2018-02","2018-Q1",140500,0,"2018-02"
2018-02-28,22246,"Mulga","AL","Birmingham","Jefferson",12546,49900,0.0101214574898785,0,0.0824295010845987,0.0340882869545251,,"2010-08","2010-Q3",57400,-0.130662020905923,
2018-02-28,36046,"Nordland","WA",,"Jefferson",12547,445000,-0.0137411347517731,-0.0193918025561922,0.0477984459618554,0.0751863969251703,-0.00826337235445751,"2006-01","2006-Q1",496400,-0.103545527800161,"2005-08"
2018-02-28,35123,"Denmark","TN","Jackson","Madison",12548,63000,-0.036697247706422,-0.0396341463414634,-0.0721649484536082,-0.00805557248006117,-0.0117440644630536,"2008-07","2008-Q3",72300,-0.128630705394191,"2003-09"
2018-02-28,6354,"Osseo","WI",,"Trempealeau",12549,119300,-0.00250836120401338,-0.00334168755221387,0.0205303678357571,0.0359244625921022,0.0147012090210421,"2017-12","2017-Q4",119800,-0.00417362270450751,"2017-11"
2018-02-28,55685,"Hector","AR","Russellville","Pope",12550,92600,0,-0.00322927879440258,0.0254706533776301,0.0450195966182536,0.0251971233620947,"2017-07","2017-Q3",94100,-0.0159404888416578,"2017-05"
2018-02-28,9850,"Norwood","NY","Ogdensburg","Saint Lawrence",12551,69000,-0.00289017341040462,-0.00432900432900433,-0.0625,-0.00737041813874151,,"2017-01","2017-Q1",75300,-0.0836653386454183,"2015-04"
2018-02-28,50479,"Philadelphia","TN","Knoxville","Loudon",12552,120300,0.00417362270450751,0.0177664974619289,0.0460869565217391,0.0551047057780276,0.00425414285443426,"2018-02","2018-Q1",120300,0,"2018-02"
2018-02-28,34317,"Topsail Beach","NC","Wilmington","Pender",12553,464100,0.00389357560025957,-0.00322164948453608,-0.0355361596009975,0.063084783746727,-0.0169991811490434,"2006-04","2006-Q2",609100,-0.238056148415695,
